	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
675	31.1	-23.7	498.3	-32.0	13.1	446.9	12.1	-8.6	523.3	-18.4	18.6	473.2	42.8	-10.6	355.3	-52.2	19.5	344.1
676	31.2	-23.6	497.9	-32.2	13.1	446.7	12.3	-8.5	522.8	-18.6	18.7	472.9	42.7	-10.6	353.7	-52.2	19.4	342.8
677	31.3	-23.4	497.6	-32.4	13.1	446.5	12.5	-8.4	522.3	-18.8	18.8	472.6	42.6	-10.5	352.1	-52.2	19.4	341.4
678	31.4	-23.3	497.2	-32.6	13.1	446.2	12.6	-8.3	521.9	-19.0	18.8	472.3	42.5	-10.5	350.4	-52.1	19.4	340.0
679	31.5	-23.2	496.8	-32.8	13.1	446.0	12.8	-8.2	521.4	-19.3	18.9	472.0	42.4	-10.5	348.8	-52.1	19.4	338.6
680	31.6	-23.1	496.4	-33.0	13.1	445.7	13.0	-8.1	520.9	-19.5	19.0	471.7	42.3	-10.5	347.2	-52.1	19.4	337.3
681	31.8	-23.0	496.0	-33.1	13.0	445.4	13.2	-8.0	520.4	-19.7	19.0	471.3	42.2	-10.5	345.6	-52.0	19.4	335.9
682	31.9	-22.9	495.6	-33.3	13.0	445.2	13.4	-7.8	519.9	-19.9	19.1	471.0	42.1	-10.4	344.0	-52.0	19.4	334.5
683	32.0	-22.7	495.1	-33.5	13.1	444.9	13.6	-7.7	519.4	-20.1	19.2	470.6	42.0	-10.4	342.3	-52.0	19.4	333.1
684	32.1	-22.6	494.7	-33.6	13.1	444.6	13.8	-7.6	518.9	-20.3	19.2	470.3	41.9	-10.4	340.7	-51.9	19.4	331.8
685	32.2	-22.5	494.2	-33.8	13.1	444.3	14.0	-7.5	518.4	-20.5	19.3	469.9	41.8	-10.4	339.1	-51.9	19.4	330.4
686	32.3	-22.4	493.7	-34.0	13.1	443.9	14.2	-7.4	517.8	-20.7	19.3	469.5	41.7	-10.4	337.4	-51.9	19.4	329.1
687	32.4	-22.3	493.2	-34.1	13.1	443.6	14.4	-7.4	517.3	-20.9	19.4	469.1	41.6	-10.4	335.8	-51.8	19.4	327.7
688	32.5	-22.2	492.7	-34.3	13.1	443.3	14.6	-7.3	516.8	-21.1	19.5	468.6	41.4	-10.4	334.2	-51.8	19.4	326.4
689	32.6	-22.1	492.2	-34.5	13.2	442.9	14.8	-7.2	516.2	-21.3	19.5	468.2	41.3	-10.4	332.5	-51.8	19.4	325.1
690	32.6	-22.0	491.7	-34.6	13.2	442.6	15.0	-7.1	515.7	-21.5	19.6	467.8	41.2	-10.4	330.9	-51.7	19.5	323.8
691	32.7	-21.9	491.1	-34.8	13.2	442.2	15.2	-7.0	515.1	-21.7	19.6	467.3	41.1	-10.4	329.3	-51.7	19.5	322.5
692	32.8	-21.9	490.6	-34.9	13.3	441.9	15.5	-6.9	514.6	-21.9	19.7	466.9	41.0	-10.4	327.6	-51.7	19.5	321.2
693	32.9	-21.8	490.0	-35.0	13.3	441.5	15.7	-6.9	514.0	-22.0	19.7	466.4	40.8	-10.4	326.0	-51.7	19.6	319.9
694	33.0	-21.7	489.4	-35.2	13.4	441.1	15.9	-6.8	513.4	-22.2	19.8	465.9	40.7	-10.4	324.4	-51.6	19.6	318.6
695	33.0	-21.6	488.8	-35.3	13.4	440.7	16.1	-6.7	512.9	-22.4	19.8	465.4	40.6	-10.4	322.8	-51.6	19.6	317.3
696	33.1	-21.5	488.2	-35.5	13.5	440.3	16.3	-6.6	512.3	-22.6	19.9	464.9	40.4	-10.4	321.1	-51.6	19.7	316.0
697	33.2	-21.4	487.6	-35.6	13.5	439.9	16.5	-6.6	511.7	-22.8	19.9	464.4	40.3	-10.4	319.5	-51.5	19.7	314.8
698	33.3	-21.3	487.0	-35.7	13.6	439.5	16.7	-6.5	511.1	-22.9	19.9	463.9	40.2	-10.4	317.9	-51.5	19.8	313.6
699	33.3	-21.3	486.4	-35.9	13.6	439.1	16.9	-6.5	510.5	-23.1	20.0	463.3	40.0	-10.4	316.3	-51.5	19.9	312.3
700	33.4	-21.2	485.7	-36.0	13.7	438.7	17.1	-6.4	509.9	-23.3	20.0	462.8	39.9	-10.4	314.7	-51.4	19.9	311.1
701	33.5	-21.1	485.1	-36.1	13.8	438.2	17.3	-6.4	509.3	-23.4	20.1	462.2	39.8	-10.4	313.1	-51.4	20.0	309.9
702	33.5	-21.0	484.4	-36.2	13.8	437.8	17.5	-6.3	508.6	-23.6	20.1	461.6	39.6	-10.3	311.6	-51.4	20.1	308.7
703	33.6	-20.9	483.7	-36.3	13.9	437.3	17.7	-6.3	508.0	-23.7	20.1	461.0	39.5	-10.3	310.0	-51.3	20.1	307.5
704	33.6	-20.9	483.0	-36.4	14.0	436.9	17.9	-6.2	507.4	-23.9	20.2	460.5	39.3	-10.3	308.4	-51.3	20.2	306.4
705	33.7	-20.8	482.3	-36.5	14.1	436.4	18.1	-6.2	506.7	-24.0	20.2	459.8	39.2	-10.3	306.9	-51.3	20.3	305.2
706	33.7	-20.7	481.6	-36.7	14.2	435.9	18.3	-6.2	506.1	-24.2	20.2	459.2	39.0	-10.3	305.3	-51.2	20.4	304.0
707	33.8	-20.6	480.9	-36.8	14.2	435.5	18.5	-6.2	505.4	-24.3	20.2	458.6	38.9	-10.3	303.8	-51.2	20.5	302.9
708	33.8	-20.6	480.2	-36.9	14.3	435.0	18.7	-6.2	504.7	-24.5	20.3	458.0	38.7	-10.3	302.2	-51.1	20.6	301.8
709	33.9	-20.5	479.4	-37.0	14.4	434.5	18.9	-6.1	504.0	-24.6	20.3	457.3	38.6	-10.2	300.7	-51.1	20.6	300.7
710	33.9	-20.4	478.7	-37.0	14.5	434.0	19.1	-6.1	503.4	-24.8	20.3	456.6	38.4	-10.2	299.2	-51.1	20.7	299.5
711	34.0	-20.4	477.9	-37.1	14.6	433.4	19.3	-6.1	502.7	-24.9	20.3	456.0	38.3	-10.2	297.7	-51.0	20.8	298.4
712	34.0	-20.3	477.2	-37.2	14.7	432.9	19.5	-6.1	502.0	-25.0	20.3	455.3	38.1	-10.2	296.2	-51.0	20.9	297.4
713	34.1	-20.2	476.4	-37.3	14.7	432.4	19.7	-6.1	501.3	-25.2	20.4	454.6	37.9	-10.1	294.8	-50.9	21.1	296.3
714	34.1	-20.2	475.6	-37.4	14.8	431.8	19.9	-6.1	500.5	-25.3	20.4	453.8	37.8	-10.1	293.3	-50.9	21.2	295.2
715	34.1	-20.1	474.8	-37.5	14.9	431.3	20.0	-6.1	499.8	-25.4	20.4	453.1	37.6	-10.0	291.8	-50.8	21.3	294.2
716	34.2	-20.0	474.0	-37.5	15.0	430.7	20.2	-6.2	499.1	-25.5	20.4	452.4	37.4	-10.0	290.4	-50.8	21.4	293.1
717	34.2	-20.0	473.2	-37.6	15.1	430.1	20.4	-6.2	498.3	-25.7	20.4	451.6	37.3	-10.0	289.0	-50.7	21.5	292.1
718	34.2	-19.9	472.3	-37.7	15.2	429.6	20.6	-6.2	497.6	-25.8	20.4	450.8	37.1	-9.9	287.5	-50.7	21.6	291.1
719	34.3	-19.8	471.5	-37.7	15.3	429.0	20.8	-6.2	496.8	-25.9	20.4	450.0	36.9	-9.9	286.1	-50.6	21.7	290.0
720	34.3	-19.8	470.6	-37.8	15.3	428.3	20.9	-6.3	496.1	-26.0	20.4	449.2	36.8	-9.8	284.7	-50.5	21.8	289.0
721	34.3	-19.7	469.8	-37.8	15.4	427.7	21.1	-6.3	495.3	-26.1	20.4	448.4	36.6	-9.8	283.4	-50.5	22.0	288.0
722	34.3	-19.6	468.9	-37.9	15.5	427.1	21.3	-6.4	494.5	-26.2	20.4	447.6	36.4	-9.7	282.0	-50.4	22.1	287.0
723	34.4	-19.6	468.0	-37.9	15.6	426.4	21.5	-6.4	493.8	-26.3	20.4	446.7	36.3	-9.6	280.6	-50.3	22.2	286.0
724	34.4	-19.5	467.1	-38.0	15.7	425.8	21.6	-6.5	493.0	-26.4	20.4	445.9	36.1	-9.6	279.3	-50.3	22.3	285.0
725	34.4	-19.4	466.2	-38.0	15.7	425.1	21.8	-6.5	492.2	-26.5	20.4	445.0	35.9	-9.5	277.9	-50.2	22.5	284.1
726	34.4	-19.4	465.3	-38.1	15.8	424.4	22.0	-6.6	491.4	-26.6	20.4	444.1	35.7	-9.4	276.6	-50.1	22.6	283.1
727	34.5	-19.3	464.3	-38.1	15.9	423.7	22.1	-6.6	490.5	-26.7	20.4	443.2	35.6	-9.3	275.3	-50.0	22.7	282.1
728	34.5	-19.2	463.4	-38.1	15.9	422.9	22.3	-6.7	489.7	-26.8	20.4	442.2	35.4	-9.3	274.0	-50.0	22.8	281.2
729	34.5	-19.2	462.4	-38.2	16.0	422.2	22.4	-6.8	488.9	-26.8	20.4	441.3	35.2	-9.2	272.7	-49.9	22.9	280.2
730	34.5	-19.1	461.5	-38.2	16.1	421.4	22.6	-6.8	488.1	-26.9	20.4	440.3	35.0	-9.1	271.4	-49.8	23.1	279.2
731	34.5	-19.0	460.5	-38.2	16.1	420.6	22.8	-6.9	487.2	-27.0	20.3	439.4	34.8	-9.0	270.1	-49.7	23.2	278.3
732	34.5	-19.0	459.5	-38.2	16.2	419.9	22.9	-7.0	486.4	-27.1	20.3	438.4	34.7	-8.9	268.8	-49.6	23.3	277.3
733	34.6	-18.9	458.4	-38.3	16.2	419.0	23.1	-7.0	485.5	-27.1	20.3	437.4	34.5	-8.8	267.6	-49.5	23.4	276.4
734	34.6	-18.8	457.4	-38.3	16.3	418.2	23.2	-7.1	484.7	-27.2	20.3	436.4	34.3	-8.7	266.3	-49.4	23.5	275.5
735	34.6	-18.8	456.3	-38.3	16.3	417.4	23.3	-7.2	483.8	-27.3	20.3	435.3	34.1	-8.6	265.0	-49.3	23.7	274.5
736	34.6	-18.7	455.3	-38.3	16.4	416.5	23.5	-7.3	483.0	-27.3	20.3	434.3	33.9	-8.5	263.8	-49.2	23.8	273.6
737	34.6	-18.7	454.2	-38.3	16.4	415.6	23.6	-7.3	482.1	-27.4	20.3	433.3	33.7	-8.4	262.6	-49.1	23.9	272.6
738	34.6	-18.6	453.1	-38.3	16.5	414.7	23.8	-7.4	481.3	-27.4	20.3	432.2	33.6	-8.3	261.3	-49.0	24.0	271.7
739	34.6	-18.5	452.0	-38.3	16.5	413.8	23.9	-7.5	480.4	-27.5	20.3	431.1	33.4	-8.2	260.1	-48.9	24.1	270.7
740	34.6	-18.5	450.9	-38.3	16.6	412.9	24.0	-7.6	479.5	-27.5	20.3	430.0	33.2	-8.1	258.9	-48.8	24.2	269.8
741	34.6	-18.4	449.7	-38.3	16.6	411.9	24.2	-7.7	478.6	-27.5	20.3	428.9	33.0	-8.0	257.7	-48.7	24.3	268.9
742	34.6	-18.3	448.6	-38.3	16.6	410.9	24.3	-7.7	477.8	-27.6	20.3	427.8	32.8	-7.8	256.5	-48.6	24.4	267.9
743	34.6	-18.3	447.4	-38.2	16.7	409.9	24.4	-7.8	476.9	-27.6	20.3	426.7	32.6	-7.7	255.3	-48.5	24.5	267.0
744	34.6	-18.2	446.2	-38.2	16.7	408.9	24.6	-7.9	476.0	-27.6	20.3	425.5	32.4	-7.6	254.0	-48.3	24.6	266.0
745	34.6	-18.2	445.0	-38.2	16.7	407.9	24.7	-7.9	475.1	-27.6	20.3	424.4	32.2	-7.5	252.9	-48.2	24.7	265.1
746	34.6	-18.1	443.8	-38.2	16.8	406.8	24.8	-8.0	474.3	-27.7	20.3	423.3	32.0	-7.3	251.7	-48.1	24.8	264.1
747	34.5	-18.0	442.5	-38.2	16.8	405.8	25.0	-8.1	473.4	-27.7	20.3	422.1	31.8	-7.2	250.5	-48.0	24.9	263.2
748	34.5	-18.0	441.3	-38.2	16.9	404.7	25.1	-8.1	472.5	-27.7	20.3	420.9	31.6	-7.1	249.3	-47.8	25.0	262.2
749	34.5	-17.9	440.0	-38.1	16.9	403.6	25.2	-8.2	471.6	-27.7	20.3	419.7	31.5	-6.9	248.1	-47.7	25.1	261.3
750	34.5	-17.9	438.7	-38.1	17.0	402.5	25.3	-8.3	470.8	-27.7	20.3	418.6	31.3	-6.8	246.9	-47.6	25.2	260.4
751	34.5	-17.8	437.4	-38.1	17.0	401.3	25.4	-8.3	469.9	-27.7	20.3	417.4	31.1	-6.7	245.7	-47.4	25.3	259.4
752	34.4	-17.8	436.1	-38.0	17.1	400.2	25.6	-8.4	469.0	-27.7	20.3	416.2	30.9	-6.5	244.6	-47.3	25.4	258.5
753	34.4	-17.7	434.7	-38.0	17.1	399.0	25.7	-8.4	468.2	-27.7	20.3	415.0	30.7	-6.4	243.4	-47.1	25.4	257.5
754	34.4	-17.6	433.4	-38.0	17.2	397.8	25.8	-8.4	467.3	-27.7	20.4	413.8	30.5	-6.3	242.2	-47.0	25.5	256.6
755	34.3	-17.6	432.0	-37.9	17.2	396.6	25.9	-8.5	466.4	-27.7	20.4	412.5	30.3	-6.1	241.1	-46.9	25.6	255.7
756	34.3	-17.5	430.6	-37.9	17.3	395.4	26.1	-8.5	465.5	-27.6	20.4	411.3	30.1	-6.0	239.9	-46.7	25.7	254.7
757	34.2	-17.5	429.2	-37.9	17.4	394.2	26.2	-8.5	464.7	-27.6	20.4	410.1	29.9	-5.9	238.7	-46.6	25.7	253.8
758	34.2	-17.4	427.8	-37.8	17.5	393.0	26.3	-8.5	463.8	-27.6	20.4	408.9	29.7	-5.7	237.6	-46.4	25.8	252.9
759	34.2	-17.4	426.3	-37.8	17.5	391.7	26.4	-8.6	463.0	-27.6	20.4	407.6	29.5	-5.6	236.5	-46.3	25.9	251.9
760	34.1	-17.3	424.9	-37.7	17.6	390.5	26.5	-8.6	462.1	-27.5	20.5	406.4	29.3	-5.5	235.3	-46.1	26.0	251.0
761	34.1	-17.3	423.4	-37.7	17.7	389.2	26.6	-8.6	461.2	-27.5	20.5	405.1	29.2	-5.3	234.2	-46.0	26.0	250.1
762	34.0	-17.2	421.9	-37.7	17.8	387.9	26.8	-8.6	460.4	-27.5	20.5	403.9	29.0	-5.2	233.1	-45.8	26.1	249.2
763	33.9	-17.1	420.4	-37.6	17.9	386.6	26.9	-8.6	459.5	-27.4	20.5	402.6	28.8	-5.1	232.0	-45.7	26.2	248.3
764	33.9	-17.1	418.9	-37.6	18.0	385.3	27.0	-8.6	458.7	-27.4	20.5	401.3	28.6	-5.0	230.8	-45.5	26.2	247.4
765	33.8	-17.0	417.4	-37.5	18.2	384.0	27.1	-8.6	457.8	-27.4	20.5	400.0	28.4	-4.8	229.7	-45.4	26.3	246.5
766	33.7	-17.0	415.8	-37.5	18.3	382.7	27.2	-8.5	457.0	-27.3	20.6	398.8	28.3	-4.7	228.6	-45.2	26.4	245.6
767	33.7	-16.9	414.3	-37.4	18.4	381.3	27.4	-8.5	456.1	-27.3	20.6	397.5	28.1	-4.6	227.6	-45.1	26.4	244.7
768	33.6	-16.9	412.7	-37.4	18.5	380.0	27.5	-8.5	455.3	-27.2	20.6	396.2	27.9	-4.5	226.5	-44.9	26.5	243.9
769	33.5	-16.8	411.1	-37.3	18.7	378.6	27.6	-8.5	454.4	-27.2	20.6	394.9	27.7	-4.3	225.4	-44.8	26.6	243.0
770	33.5	-16.8	409.6	-37.3	18.8	377.3	27.7	-8.4	453.6	-27.1	20.6	393.6	27.6	-4.2	224.4	-44.6	26.6	242.2
771	33.4	-16.7	408.0	-37.2	19.0	375.9	27.8	-8.4	452.7	-27.1	20.6	392.3	27.4	-4.1	223.3	-44.4	26.7	241.3
772	33.3	-16.7	406.3	-37.2	19.1	374.5	28.0	-8.3	451.9	-27.0	20.6	390.9	27.3	-4.0	222.3	-44.3	26.8	240.5
773	33.2	-16.6	404.7	-37.1	19.3	373.2	28.1	-8.3	451.0	-27.0	20.6	389.6	27.1	-3.9	221.3	-44.1	26.9	239.7
774	33.1	-16.6	403.1	-37.1	19.4	371.8	28.2	-8.3	450.2	-26.9	20.6	388.3	27.0	-3.8	220.3	-44.0	26.9	238.9
775	33.0	-16.5	401.4	-37.0	19.6	370.4	28.3	-8.2	449.4	-26.9	20.6	386.9	26.8	-3.7	219.3	-43.8	27.0	238.1
776	32.9	-16.5	399.8	-37.0	19.8	369.0	28.4	-8.1	448.5	-26.8	20.6	385.6	26.7	-3.6	218.3	-43.7	27.1	237.3
777	32.8	-16.4	398.1	-36.9	19.9	367.6	28.6	-8.1	447.7	-26.7	20.6	384.2	26.5	-3.5	217.3	-43.5	27.2	236.5
778	32.7	-16.4	396.5	-36.9	20.1	366.1	28.7	-8.0	446.8	-26.7	20.6	382.9	26.4	-3.4	216.4	-43.4	27.2	235.8
779	32.6	-16.3	394.8	-36.8	20.3	364.7	28.8	-8.0	446.0	-26.6	20.6	381.5	26.3	-3.4	215.5	-43.2	27.3	235.0
780	32.5	-16.2	393.1	-36.8	20.5	363.3	28.9	-7.9	445.1	-26.6	20.6	380.1	26.1	-3.3	214.5	-43.0	27.4	234.3
781	32.4	-16.2	391.4	-36.7	20.7	361.9	29.0	-7.8	444.3	-26.5	20.6	378.7	26.0	-3.2	213.6	-42.9	27.5	233.6
782	32.3	-16.1	389.7	-36.7	20.8	360.5	29.2	-7.8	443.4	-26.4	20.6	377.3	25.9	-3.1	212.8	-42.7	27.6	232.9
783	32.2	-16.1	388.0	-36.6	21.0	359.0	29.3	-7.7	442.6	-26.4	20.6	375.9	25.8	-3.0	211.9	-42.6	27.7	232.2
784	32.1	-16.0	386.3	-36.6	21.2	357.6	29.4	-7.6	441.7	-26.3	20.6	374.5	25.7	-3.0	211.1	-42.4	27.8	231.5
785	32.0	-16.0	384.6	-36.5	21.4	356.2	29.5	-7.6	440.9	-26.2	20.5	373.1	25.6	-2.9	210.2	-42.3	27.9	230.9
786	31.9	-15.9	382.9	-36.5	21.6	354.7	29.6	-7.5	440.0	-26.2	20.5	371.6	25.5	-2.9	209.4	-42.1	28.0	230.2
787	31.8	-15.9	381.1	-36.4	21.8	353.3	29.7	-7.4	439.2	-26.1	20.5	370.2	25.4	-2.8	208.6	-41.9	28.1	229.6
788	31.7	-15.8	379.4	-36.4	22.0	351.8	29.8	-7.3	438.3	-26.1	20.5	368.7	25.3	-2.8	207.8	-41.8	28.2	229.0
789	31.6	-15.7	377.7	-36.3	22.2	350.4	29.9	-7.3	437.5	-26.0	20.5	367.3	25.2	-2.7	207.1	-41.6	28.3	228.4
790	31.5	-15.7	375.9	-36.3	22.4	349.0	30.1	-7.2	436.6	-25.9	20.4	365.8	25.1	-2.7	206.4	-41.5	28.4	227.9
791	31.4	-15.6	374.2	-36.2	22.6	347.5	30.2	-7.1	435.7	-25.9	20.4	364.3	25.1	-2.6	205.6	-41.3	28.6	227.3
792	31.3	-15.6	372.5	-36.2	22.9	346.1	30.3	-7.1	434.8	-25.8	20.4	362.9	25.0	-2.6	205.0	-41.2	28.7	226.8
793	31.1	-15.5	370.7	-36.1	23.1	344.7	30.4	-7.0	434.0	-25.7	20.4	361.4	24.9	-2.6	204.3	-41.0	28.8	226.3
794	31.0	-15.4	369.0	-36.1	23.3	343.2	30.5	-6.9	433.1	-25.7	20.4	359.9	24.9	-2.5	203.6	-40.9	28.9	225.8
795	30.9	-15.4	367.3	-36.0	23.5	341.8	30.6	-6.8	432.2	-25.6	20.3	358.4	24.8	-2.5	203.0	-40.7	29.1	225.3
796	30.8	-15.3	365.5	-36.0	23.7	340.4	30.7	-6.8	431.3	-25.6	20.3	356.9	24.8	-2.5	202.4	-40.6	29.2	224.8
797	30.7	-15.2	363.8	-35.9	23.9	339.0	30.8	-6.7	430.4	-25.5	20.3	355.4	24.7	-2.5	201.8	-40.4	29.3	224.4
798	30.6	-15.2	362.0	-35.9	24.1	337.6	30.8	-6.6	429.5	-25.4	20.3	353.8	24.7	-2.5	201.2	-40.3	29.4	224.0
799	30.5	-15.1	360.3	-35.8	24.3	336.2	30.9	-6.6	428.6	-25.4	20.3	352.3	24.7	-2.5	200.7	-40.1	29.6	223.6
800	30.4	-15.0	358.6	-35.8	24.5	334.8	31.0	-6.5	427.7	-25.3	20.3	350.8	24.7	-2.5	200.1	-40.0	29.7	223.2
801	30.3	-15.0	356.9	-35.8	24.7	333.4	31.1	-6.4	426.8	-25.3	20.3	349.3	24.6	-2.5	199.6	-39.9	29.8	222.8
802	30.1	-14.9	355.1	-35.7	24.9	332.0	31.2	-6.4	425.8	-25.2	20.3	347.7	24.6	-2.5	199.1	-39.7	30.0	222.5
803	30.0	-14.8	353.4	-35.7	25.1	330.6	31.3	-6.3	424.9	-25.2	20.3	346.2	24.6	-2.5	198.7	-39.6	30.1	222.1
804	29.9	-14.7	351.7	-35.7	25.2	329.2	31.3	-6.3	424.0	-25.1	20.3	344.7	24.6	-2.5	198.2	-39.5	30.3	221.8
805	29.8	-14.6	350.0	-35.6	25.4	327.9	31.4	-6.2	423.0	-25.1	20.3	343.1	24.6	-2.5	197.8	-39.3	30.4	221.6
806	29.7	-14.6	348.3	-35.6	25.6	326.5	31.5	-6.2	422.1	-25.0	20.3	341.6	24.6	-2.5	197.4	-39.2	30.5	221.3
807	29.6	-14.5	346.6	-35.5	25.8	325.2	31.5	-6.1	421.1	-25.0	20.3	340.1	24.6	-2.5	197.0	-39.1	30.7	221.0
808	29.5	-14.4	344.9	-35.5	26.0	323.8	31.6	-6.1	420.1	-24.9	20.3	338.5	24.6	-2.6	196.6	-39.0	30.8	220.8
809	29.4	-14.3	343.2	-35.5	26.1	322.5	31.6	-6.0	419.1	-24.9	20.3	337.0	24.6	-2.6	196.2	-38.9	30.9	220.6
810	29.3	-14.2	341.6	-35.5	26.3	321.2	31.7	-6.0	418.1	-24.8	20.3	335.5	24.6	-2.6	195.9	-38.7	31.1	220.4
811	29.2	-14.1	339.9	-35.4	26.4	319.8	31.7	-5.9	417.1	-24.8	20.3	333.9	24.7	-2.6	195.6	-38.6	31.2	220.2
812	29.1	-14.0	338.2	-35.4	26.6	318.5	31.8	-5.9	416.1	-24.8	20.4	332.4	24.7	-2.6	195.3	-38.5	31.3	220.1
813	29.0	-13.9	336.6	-35.4	26.7	317.2	31.8	-5.8	415.1	-24.7	20.4	330.9	24.7	-2.7	195.0	-38.4	31.4	219.9
814	28.9	-13.8	334.9	-35.4	26.9	315.9	31.9	-5.8	414.1	-24.7	20.4	329.4	24.7	-2.7	194.7	-38.3	31.6	219.8
815	28.9	-13.7	333.3	-35.3	27.0	314.7	31.9	-5.8	413.0	-24.7	20.5	327.8	24.8	-2.7	194.4	-38.2	31.7	219.7
816	28.8	-13.6	331.6	-35.3	27.1	313.4	31.9	-5.7	412.0	-24.6	20.5	326.3	24.8	-2.7	194.2	-38.2	31.8	219.7
817	28.7	-13.5	330.0	-35.3	27.3	312.1	32.0	-5.7	410.9	-24.6	20.5	324.8	24.8	-2.8	194.0	-38.1	31.9	219.6
818	28.6	-13.4	328.4	-35.3	27.4	310.9	32.0	-5.7	409.9	-24.6	20.6	323.3	24.9	-2.8	193.8	-38.0	32.0	219.6
819	28.5	-13.3	326.8	-35.3	27.5	309.6	32.0	-5.6	408.8	-24.6	20.6	321.8	24.9	-2.8	193.6	-37.9	32.1	219.5
820	28.4	-13.2	325.2	-35.3	27.6	308.4	32.0	-5.6	407.7	-24.5	20.7	320.3	25.0	-2.8	193.4	-37.9	32.2	219.5
821	28.3	-13.0	323.6	-35.3	27.7	307.2	32.0	-5.6	406.6	-24.5	20.7	318.8	25.0	-2.9	193.3	-37.8	32.3	219.5
822	28.2	-12.9	322.0	-35.3	27.8	306.0	32.0	-5.5	405.5	-24.5	20.7	317.3	25.0	-2.9	193.2	-37.7	32.4	219.6
823	28.2	-12.8	320.4	-35.2	27.8	304.8	32.1	-5.5	404.4	-24.5	20.8	315.9	25.1	-2.9	193.0	-37.7	32.5	219.6
824	28.1	-12.7	318.8	-35.2	27.9	303.6	32.1	-5.5	403.2	-24.5	20.8	314.4	25.1	-2.9	192.9	-37.7	32.6	219.7
825	28.0	-12.5	317.3	-35.2	28.0	302.4	32.1	-5.4	402.1	-24.5	20.9	312.9	25.2	-2.9	192.9	-37.6	32.6	219.8
826	27.9	-12.4	315.7	-35.2	28.0	301.2	32.1	-5.4	400.9	-24.5	20.9	311.4	25.2	-2.9	192.8	-37.6	32.7	219.9
827	27.9	-12.3	314.2	-35.2	28.1	300.0	32.1	-5.4	399.8	-24.5	21.0	310.0	25.3	-3.0	192.7	-37.5	32.8	220.0
828	27.8	-12.1	312.6	-35.3	28.1	298.8	32.0	-5.4	398.6	-24.4	21.0	308.5	25.3	-3.0	192.7	-37.5	32.8	220.2
829	27.7	-12.0	311.1	-35.3	28.1	297.6	32.0	-5.3	397.4	-24.4	21.1	307.0	25.4	-3.0	192.7	-37.5	32.9	220.3
830	27.6	-11.9	309.6	-35.3	28.2	296.5	32.0	-5.3	396.2	-24.5	21.1	305.6	25.4	-3.0	192.7	-37.5	32.9	220.5
831	27.6	-11.7	308.1	-35.3	28.2	295.3	32.0	-5.3	395.0	-24.5	21.1	304.1	25.5	-3.0	192.7	-37.5	33.0	220.7
832	27.5	-11.6	306.6	-35.3	28.2	294.1	32.0	-5.3	393.8	-24.5	21.2	302.7	25.5	-3.0	192.7	-37.5	33.0	220.9
833	27.4	-11.4	305.1	-35.3	28.2	293.0	31.9	-5.2	392.6	-24.5	21.2	301.2	25.5	-3.0	192.8	-37.5	33.1	221.1
834	27.4	-11.3	303.6	-35.3	28.2	291.8	31.9	-5.2	391.4	-24.5	21.3	299.8	25.6	-2.9	192.8	-37.5	33.1	221.4
835	27.3	-11.1	302.2	-35.3	28.2	290.7	31.9	-5.2	390.1	-24.5	21.3	298.4	25.6	-2.9	192.9	-37.5	33.1	221.6
